customer_id,total_orders,unique_products,net_sales,avg_transaction_value,units_purchased,units_returned,first_purchase_date,last_purchase_date,recency,frequency,monetary,segment,segment_name
17785,3,48,403.38,7.91,227,0,2010-05-23 13:01:00,2011-10-17 13:43:00,52,3,403.38,0,At Risk
17786,2,57,266.85,3.92,195,0,2011-01-26 14:35:00,2011-09-15 12:51:00,84,2,266.85,0,At Risk
17787,4,94,1817.54,14.20,896,0,2010-12-03 13:43:00,2011-07-10 11:24:00,152,4,1817.54,0,At Risk
17788,2,3,1117.90,223.58,211,0,2011-08-02 10:38:00,2011-09-27 10:09:00,73,2,1117.90,0,At Risk
17789,2,27,397.15,13.69,199,0,2010-02-16 13:16:00,2011-03-03 13:14:00,280,2,397.15,0,At Risk
17790,20,188,2779.41,9.20,1387,0,2010-06-13 13:30:00,2011-11-13 11:30:00,26,20,2779.41,0,At Risk
17791,1,10,106.10,10.61,46,0,2011-11-10 12:09:00,2011-11-10 12:09:00,29,1,106.10,0,At Risk
17792,2,45,368.35,7.08,149,0,2010-08-18 13:08:00,2010-08-29 14:30:00,466,2,368.35,0,At Risk
17793,1,49,300.34,5.78,226,0,2011-11-14 14:24:00,2011-11-14 14:24:00,24,1,300.34,0,At Risk
17794,2,7,147.30,21.04,46,0,2010-01-20 12:17:00,2010-01-22 10:18:00,686,2,147.30,0,At Risk
17795,2,43,342.83,7.62,305,0,2011-03-20 12:02:00,2011-06-13 12:36:00,179,2,342.83,0,At Risk
17796,7,149,1236.39,6.09,347,0,2010-10-14 13:37:00,2011-10-30 15:38:00,39,7,1236.39,0,At Risk
17797,8,222,1971.87,7.28,1086,0,2009-12-15 14:30:00,2011-11-17 13:21:00,21,8,1971.87,0,At Risk
17798,1,43,178.07,3.96,138,0,2010-05-07 11:42:00,2010-05-07 11:42:00,581,1,178.07,0,At Risk
17799,23,478,6121.78,6.72,3674,15,2009-12-13 16:03:00,2011-11-17 15:16:00,21,23,6121.78,0,At Risk
17800,9,51,1187.21,11.53,732,0,2011-01-09 13:50:00,2011-11-02 12:57:00,36,9,1187.21,0,At Risk
17801,4,67,767.48,9.36,820,3,2010-01-17 11:31:00,2010-09-14 14:32:00,450,4,767.48,0,At Risk
17802,16,285,4808.94,8.86,2705,31,2009-12-13 13:39:00,2011-09-18 14:56:00,81,16,4808.94,0,At Risk
17803,1,27,184.66,6.84,98,0,2010-11-12 13:53:00,2010-11-12 13:53:00,391,1,184.66,0,At Risk
17804,4,83,378.68,4.12,194,1,2009-12-01 12:22:00,2010-11-28 14:01:00,375,4,378.68,0,At Risk
17805,2,10,927.03,84.28,1126,0,2010-04-08 14:36:00,2011-09-27 11:49:00,73,2,927.03,0,At Risk
17806,1,43,546.04,12.70,727,0,2011-11-28 14:12:00,2011-11-28 14:12:00,10,1,546.04,0,At Risk
17807,3,88,437.87,4.92,262,0,2010-01-04 14:00:00,2010-11-09 16:21:00,394,3,437.87,0,At Risk
17808,4,29,262.64,7.96,143,0,2010-05-07 16:26:00,2010-06-09 10:44:00,548,4,262.64,0,At Risk
17809,24,60,9247.35,90.66,2995,44,2009-12-02 14:52:00,2011-11-23 13:00:00,15,24,9247.35,0,At Risk
17810,3,51,343.21,6.13,118,1,2010-01-25 10:26:00,2010-02-09 10:51:00,668,3,343.21,0,At Risk
17811,60,538,9358.53,7.97,5278,50,2010-09-20 11:24:00,2011-12-05 13:46:00,3,60,9358.53,0,At Risk
17812,7,162,911.99,4.83,444,0,2010-06-27 13:34:00,2011-11-27 11:47:00,12,7,911.99,0,At Risk
17813,7,297,1641.79,4.62,752,13,2011-09-29 15:57:00,2011-11-25 16:13:00,13,7,1641.79,0,At Risk
17814,2,112,1609.37,11.25,1435,0,2010-10-13 14:03:00,2010-11-29 14:21:00,374,2,1609.37,0,At Risk
17815,1,13,591.96,45.54,612,0,2010-11-11 14:39:00,2010-11-11 14:39:00,392,1,591.96,0,At Risk
17816,6,41,96.11,2.14,80,0,2009-12-15 15:27:00,2011-11-03 11:34:00,36,6,96.11,0,At Risk
17817,7,115,781.45,5.75,353,2,2010-10-13 15:07:00,2011-12-05 14:39:00,3,7,781.45,0,At Risk
17818,1,42,124.78,2.97,86,0,2009-12-02 11:34:00,2009-12-02 11:34:00,737,1,124.78,0,At Risk
17819,13,66,5977.25,66.41,1610,4,2009-12-13 15:24:00,2011-09-29 10:52:00,71,13,5977.25,0,At Risk
17820,3,44,156.56,3.40,111,5,2010-11-30 17:43:00,2011-06-01 15:14:00,190,3,156.56,0,At Risk
17821,1,6,334.62,55.77,162,0,2010-10-29 13:20:00,2010-10-29 13:20:00,405,1,334.62,0,At Risk
17822,5,152,2162.93,12.80,1375,0,2010-05-28 12:15:00,2010-10-15 13:47:00,419,5,2162.93,0,At Risk
17823,2,88,449.25,4.49,252,0,2010-10-14 16:14:00,2010-10-14 16:24:00,420,2,449.25,0,At Risk
17824,1,13,298.40,22.95,408,0,2011-10-19 14:14:00,2011-10-19 14:14:00,50,1,298.40,0,At Risk
17825,4,24,701.96,26.00,516,0,2009-12-14 12:09:00,2010-04-20 12:01:00,598,4,701.96,0,At Risk
17826,1,33,133.34,4.04,84,0,2010-11-30 13:23:00,2010-11-30 13:23:00,373,1,133.34,0,At Risk
17827,7,240,2369.42,8.40,1582,1,2010-03-28 12:20:00,2011-12-04 15:00:00,4,7,2369.42,0,At Risk
17828,9,54,1599.97,19.51,667,26,2011-06-08 08:31:00,2011-12-01 09:34:00,8,9,1599.97,0,At Risk
17829,6,121,4680.42,27.21,3009,72,2010-02-22 15:39:00,2011-02-14 12:46:00,298,6,4680.42,0,At Risk
17830,3,18,398.70,17.33,92,0,2011-02-24 10:15:00,2011-12-08 12:28:00,1,3,398.70,0,At Risk
17831,1,2,35.40,17.70,12,0,2011-11-06 15:09:00,2011-11-06 15:09:00,32,1,35.40,0,At Risk
17832,1,61,155.37,2.55,208,0,2011-10-21 11:43:00,2011-10-21 11:43:00,49,1,155.37,0,At Risk
17833,1,28,338.46,10.92,143,0,2009-12-16 13:40:00,2009-12-16 13:40:00,722,1,338.46,0,At Risk
17834,2,54,689.67,11.89,639,0,2010-09-20 15:32:00,2010-10-21 12:09:00,414,2,689.67,0,At Risk
17835,3,45,342.24,5.80,344,0,2011-11-16 16:30:00,2011-12-07 11:48:00,2,3,342.24,0,At Risk
17836,1,23,110.21,4.59,88,0,2011-10-23 16:13:00,2011-10-23 16:13:00,46,1,110.21,0,At Risk
17837,10,110,1508.38,9.14,510,3,2011-06-29 16:44:00,2011-10-28 16:15:00,41,10,1508.38,0,At Risk
17838,15,141,5134.49,18.95,3491,439,2010-03-19 09:53:00,2011-11-13 11:38:00,26,15,5134.49,0,At Risk
17839,1,50,318.15,6.12,257,0,2011-10-28 17:27:00,2011-10-28 17:27:00,41,1,318.15,0,At Risk
17840,1,44,175.90,3.52,128,0,2010-09-22 12:24:00,2010-09-22 12:24:00,443,1,175.90,0,At Risk
17841,289,2121,67186.87,5.32,36584,433,2009-12-02 15:41:00,2011-12-08 12:07:00,1,289,67186.87,1,Potential Loyal
17842,1,18,430.69,23.93,89,0,2010-04-16 14:23:00,2010-04-16 14:23:00,601,1,430.69,0,At Risk
17843,2,58,320.40,5.17,251,0,2010-10-24 10:56:00,2011-02-09 15:33:00,302,2,320.40,0,At Risk
17844,1,5,51.56,10.31,52,0,2011-08-25 11:27:00,2011-08-25 11:27:00,106,1,51.56,0,At Risk
17845,4,42,596.09,12.68,195,0,2010-05-12 13:04:00,2010-06-02 15:20:00,554,4,596.09,0,At Risk
17846,1,1,2033.10,2033.10,1,0,2011-09-15 15:20:00,2011-09-15 15:20:00,84,1,2033.10,0,At Risk
17847,2,9,129.69,14.41,29,0,2010-03-04 12:57:00,2010-07-12 10:00:00,515,2,129.69,0,At Risk
17848,31,106,3546.36,21.36,1404,1,2009-12-06 13:19:00,2011-09-19 16:49:00,80,31,3546.36,0,At Risk
17849,8,24,1063.76,21.28,224,0,2010-03-14 15:17:00,2011-05-05 13:46:00,217,8,1063.76,0,At Risk
17850,159,104,50407.77,19.96,21052,176,2009-12-05 12:28:00,2011-02-10 14:38:00,301,159,50407.77,1,Potential Loyal
17851,6,185,1552.35,6.69,933,0,2009-12-03 17:46:00,2010-10-13 15:13:00,421,6,1552.35,0,At Risk
17852,5,82,657.81,6.09,372,0,2009-12-08 12:51:00,2011-11-28 12:36:00,11,5,657.81,0,At Risk
17853,3,84,1596.29,15.20,625,0,2009-12-03 15:09:00,2010-10-28 15:29:00,406,3,1596.29,0,At Risk
17854,6,113,1068.50,9.06,607,0,2009-12-08 11:13:00,2011-06-07 16:21:00,184,6,1068.50,0,At Risk
17855,1,17,208.97,12.29,197,0,2010-12-02 09:44:00,2010-12-02 09:44:00,372,1,208.97,0,At Risk
17856,6,12,1393.79,81.99,842,16,2011-03-03 11:40:00,2011-12-08 09:40:00,1,6,1393.79,0,At Risk
17857,26,21,27231.34,469.51,19906,170,2010-03-08 12:09:00,2011-12-06 13:41:00,2,26,27231.34,0,At Risk
17858,32,174,12444.30,33.18,5383,3,2009-12-06 15:41:00,2011-12-04 11:56:00,5,32,12444.30,0,At Risk
17859,1,23,141.92,6.17,102,0,2011-02-08 10:32:00,2011-02-08 10:32:00,304,1,141.92,0,At Risk
17860,4,127,717.39,4.43,696,0,2009-12-11 16:48:00,2010-12-06 12:41:00,368,4,717.39,0,At Risk
17861,22,331,5025.19,8.93,4541,24,2009-12-10 10:33:00,2011-12-06 16:21:00,2,22,5025.19,0,At Risk
17862,4,90,1254.89,12.68,440,0,2010-05-25 17:22:00,2011-01-20 12:23:00,323,4,1254.89,0,At Risk
17863,12,154,5360.48,21.02,4676,0,2010-02-25 12:01:00,2011-10-11 13:45:00,58,12,5360.48,0,At Risk
17864,5,93,876.57,6.64,1015,0,2010-10-08 11:49:00,2011-11-27 11:15:00,12,5,876.57,0,At Risk
17865,62,391,25586.85,24.28,12950,158,2009-12-01 10:49:00,2011-11-09 12:08:00,30,62,25586.85,0,At Risk
17866,4,20,1131.00,41.89,535,1,2009-12-14 16:01:00,2011-07-20 11:09:00,142,4,1131.00,0,At Risk
17867,20,121,856.55,5.64,638,320,2009-12-02 13:02:00,2011-11-09 14:15:00,29,20,856.55,0,At Risk
17868,1,18,227.15,12.62,85,0,2010-11-18 18:55:00,2010-11-18 18:55:00,385,1,227.15,0,At Risk
17869,7,72,813.64,10.17,491,0,2010-06-10 13:47:00,2011-08-24 16:16:00,106,7,813.64,0,At Risk
17870,14,215,2748.34,10.07,1699,1,2010-11-23 11:39:00,2011-12-07 15:07:00,1,14,2748.34,0,At Risk
17871,5,64,1068.95,12.88,665,0,2010-01-15 14:48:00,2011-05-19 11:32:00,204,5,1068.95,0,At Risk
17872,1,15,235.87,15.72,176,0,2010-11-23 12:02:00,2010-11-23 12:02:00,381,1,235.87,0,At Risk
17873,20,65,5979.01,33.78,4159,552,2009-12-16 15:11:00,2011-09-20 16:41:00,79,20,5979.01,0,At Risk
17874,7,37,658.26,14.01,221,12,2011-03-29 11:25:00,2011-06-07 12:54:00,184,7,658.26,0,At Risk
17875,1,25,167.10,6.43,98,0,2010-01-20 15:30:00,2010-01-20 15:30:00,687,1,167.10,0,At Risk
17876,3,3,3424.02,856.01,1958,0,2010-02-02 13:00:00,2010-11-05 10:52:00,399,3,3424.02,0,At Risk
17877,1,12,237.61,19.80,98,0,2011-06-22 13:00:00,2011-06-22 13:00:00,169,1,237.61,0,At Risk
17878,3,82,1378.93,16.82,1014,0,2010-11-09 13:50:00,2011-10-27 11:24:00,43,3,1378.93,0,At Risk
17879,1,6,178.52,29.75,45,0,2011-06-19 12:36:00,2011-06-19 12:36:00,173,1,178.52,0,At Risk
17880,3,43,824.92,18.33,466,0,2009-12-09 16:13:00,2010-12-10 10:21:00,364,3,824.92,0,At Risk
17881,1,8,133.35,16.67,32,0,2011-02-08 17:16:00,2011-02-08 17:16:00,303,1,133.35,0,At Risk
17882,2,47,291.56,5.50,130,0,2010-11-25 14:35:00,2010-11-25 14:40:00,378,2,291.56,0,At Risk
17883,8,155,972.52,5.59,476,2,2010-02-25 20:07:00,2011-12-06 17:49:00,2,8,972.52,0,At Risk
17884,23,305,2654.47,6.43,2749,13,2009-12-04 16:22:00,2011-12-06 11:33:00,3,23,2654.47,0,At Risk
17885,1,50,156.34,2.95,110,0,2011-11-27 14:40:00,2011-11-27 14:40:00,11,1,156.34,0,At Risk
17886,7,139,1562.60,9.36,711,1,2009-12-14 10:51:00,2011-11-08 10:09:00,31,7,1562.60,0,At Risk
17887,1,10,111.35,11.14,30,0,2011-08-02 17:29:00,2011-08-02 17:29:00,128,1,111.35,0,At Risk
17888,31,146,1305.90,6.43,1536,692,2009-12-21 16:34:00,2011-11-21 10:18:00,18,31,1305.90,0,At Risk
17889,7,97,746.42,6.43,403,0,2010-03-31 10:54:00,2011-05-11 16:26:00,211,7,746.42,0,At Risk
17890,2,88,586.89,6.45,402,0,2010-12-13 15:12:00,2011-01-21 11:19:00,322,2,586.89,0,At Risk
17891,1,34,203.86,6.00,393,0,2011-06-30 20:08:00,2011-06-30 20:08:00,161,1,203.86,0,At Risk
17892,3,27,244.10,8.72,109,0,2011-07-07 12:56:00,2011-10-14 16:49:00,55,3,244.10,0,At Risk
17893,1,15,107.21,7.15,149,0,2011-04-28 13:50:00,2011-04-28 13:50:00,224,1,107.21,0,At Risk
17894,20,215,2248.86,5.49,938,44,2010-08-27 14:13:00,2011-09-29 09:23:00,71,20,2248.86,0,At Risk
17895,1,15,95.45,6.36,127,0,2011-10-26 17:00:00,2011-10-26 17:00:00,43,1,95.45,0,At Risk
17896,1,2,256.32,128.16,288,0,2011-11-16 13:59:00,2011-11-16 13:59:00,22,1,256.32,0,At Risk
17897,10,211,2074.39,7.89,864,6,2010-05-12 16:03:00,2011-06-20 11:23:00,172,10,2074.39,0,At Risk
17898,4,48,299.18,5.98,251,0,2010-05-21 17:22:00,2011-09-15 14:56:00,84,4,299.18,0,At Risk
17899,1,29,154.55,4.99,170,0,2011-07-03 14:58:00,2011-07-03 14:58:00,158,1,154.55,0,At Risk
17900,4,4,15.00,1.36,73,72,2011-06-02 14:28:00,2011-06-28 12:09:00,164,4,15.00,0,At Risk
17901,3,22,260.08,11.82,38,0,2010-07-06 10:54:00,2011-11-10 17:29:00,28,3,260.08,0,At Risk
17902,1,24,216.40,9.02,526,0,2010-06-11 12:25:00,2010-06-11 12:25:00,546,1,216.40,0,At Risk
17903,1,44,381.09,8.47,142,0,2010-11-10 15:39:00,2010-11-10 15:39:00,393,1,381.09,0,At Risk
17904,2,33,168.32,4.81,59,1,2011-11-18 12:57:00,2011-11-18 13:57:00,20,2,168.32,0,At Risk
17905,14,129,2169.57,14.76,1299,2,2010-01-28 17:54:00,2011-09-29 17:33:00,70,14,2169.57,0,At Risk
17906,1,12,72.90,6.08,26,0,2011-04-06 17:25:00,2011-04-06 17:25:00,246,1,72.90,0,At Risk
17907,1,13,291.76,22.44,1046,0,2010-03-09 12:33:00,2010-03-09 12:33:00,640,1,291.76,0,At Risk
17908,7,178,1088.82,5.16,670,27,2009-12-14 12:24:00,2010-12-01 11:45:00,373,7,1088.82,0,At Risk
17909,1,8,110.05,13.76,35,0,2009-12-02 13:10:00,2009-12-02 13:10:00,736,1,110.05,0,At Risk
17910,1,25,261.70,10.07,121,0,2009-12-13 16:04:00,2009-12-13 16:04:00,725,1,261.70,0,At Risk
17911,1,39,366.23,9.39,223,0,2011-11-30 14:52:00,2011-11-30 14:52:00,8,1,366.23,0,At Risk
17912,7,48,359.15,6.78,215,2,2010-11-29 13:53:00,2011-02-02 14:25:00,309,7,359.15,0,At Risk
17913,14,224,3429.29,7.36,1725,0,2009-12-03 13:02:00,2011-10-12 10:45:00,58,14,3429.29,0,At Risk
17914,1,72,329.36,4.39,457,0,2011-12-06 11:58:00,2011-12-06 11:58:00,3,1,329.36,0,At Risk
17915,1,27,225.78,7.79,184,0,2010-06-06 13:22:00,2010-06-06 13:22:00,550,1,225.78,0,At Risk
17916,2,15,43.87,2.31,90,0,2009-12-06 14:10:00,2010-03-21 12:26:00,628,2,43.87,0,At Risk
17917,3,77,335.03,3.64,184,0,2010-12-12 12:08:00,2011-10-25 13:20:00,44,3,335.03,0,At Risk
17918,3,34,396.39,9.91,352,0,2010-07-22 14:20:00,2010-07-27 11:51:00,500,3,396.39,0,At Risk
17919,2,37,1840.32,46.01,1452,0,2010-09-27 10:40:00,2011-09-12 13:41:00,87,2,1840.32,0,At Risk
17920,56,715,23575.23,14.35,12265,3,2009-12-06 10:37:00,2011-12-05 14:29:00,3,56,23575.23,0,At Risk
17921,12,230,2354.21,6.50,991,13,2010-07-15 20:05:00,2011-10-06 18:56:00,63,12,2354.21,0,At Risk
17922,1,8,170.40,21.30,49,0,2010-06-14 16:32:00,2010-06-14 16:32:00,542,1,170.40,0,At Risk
17923,3,2,497.00,165.67,140,0,2010-06-13 13:58:00,2011-03-02 15:15:00,281,3,497.00,0,At Risk
17924,14,27,3189.53,79.74,1208,19,2010-10-21 12:17:00,2011-12-08 19:28:00,0,14,3189.53,0,At Risk
17925,1,1,244.08,244.08,72,0,2010-12-02 10:10:00,2010-12-02 10:10:00,372,1,244.08,0,At Risk
17926,5,27,1035.49,23.53,572,0,2010-05-09 14:07:00,2011-07-29 14:39:00,132,5,1035.49,0,At Risk
17927,1,10,294.00,29.40,108,0,2009-12-18 11:03:00,2009-12-18 11:03:00,721,1,294.00,0,At Risk
17928,3,27,341.24,12.64,222,0,2010-05-17 15:30:00,2011-10-25 13:52:00,44,3,341.24,0,At Risk
17929,13,6,3073.60,192.10,434,1,2009-12-09 11:40:00,2011-11-28 16:01:00,10,13,3073.60,0,At Risk
17930,15,39,4242.92,47.14,3795,25,2010-03-04 10:41:00,2011-11-04 10:23:00,35,15,4242.92,0,At Risk
17931,18,275,3270.91,9.16,1919,117,2010-02-16 15:47:00,2011-07-28 18:33:00,133,18,3270.91,0,At Risk
17932,3,84,1331.57,14.80,789,0,2011-05-12 13:58:00,2011-11-10 19:49:00,28,3,1331.57,0,At Risk
17933,1,12,114.69,8.19,63,0,2010-03-17 15:11:00,2010-03-17 15:11:00,631,1,114.69,0,At Risk
17934,3,36,1049.15,25.59,628,0,2010-10-29 12:23:00,2011-10-19 11:16:00,51,3,1049.15,0,At Risk
17935,8,60,655.54,9.93,244,12,2009-12-04 14:33:00,2011-07-24 13:18:00,137,8,655.54,0,At Risk
17936,1,68,380.13,5.28,257,0,2011-12-04 13:32:00,2011-12-04 13:32:00,4,1,380.13,0,At Risk
17937,7,19,4301.22,100.03,1754,0,2010-12-12 14:43:00,2011-12-01 11:45:00,8,7,4301.22,0,At Risk
17938,1,29,144.29,4.98,53,0,2010-10-15 14:27:00,2010-10-15 14:27:00,419,1,144.29,0,At Risk
17939,1,12,99.14,8.26,40,0,2011-07-03 12:27:00,2011-07-03 12:27:00,159,1,99.14,0,At Risk
17940,22,13,26873.62,655.45,85148,6,2009-12-03 12:31:00,2011-10-21 13:27:00,48,22,26873.62,0,At Risk
17941,4,5,1433.28,204.75,1108,0,2010-01-06 15:37:00,2011-08-01 08:30:00,130,4,1433.28,0,At Risk
17942,1,2,77.50,38.75,38,0,2011-12-02 10:45:00,2011-12-02 10:45:00,7,1,77.50,0,At Risk
17943,1,1,-165.03,-165.03,0,3,2010-01-29 11:07:00,2010-01-29 11:07:00,679,1,-165.03,0,At Risk
17944,1,24,74.99,3.00,84,0,2010-10-12 16:25:00,2010-10-12 16:25:00,422,1,74.99,0,At Risk
17945,3,66,360.35,5.00,244,0,2010-01-12 11:33:00,2010-01-12 11:40:00,696,3,360.35,0,At Risk
17946,2,18,149.58,7.48,75,0,2011-03-25 14:34:00,2011-04-20 17:00:00,232,2,149.58,0,At Risk
17947,1,9,176.68,19.63,168,0,2011-11-02 13:05:00,2011-11-02 13:05:00,36,1,176.68,0,At Risk
17948,1,1,358.56,358.56,144,0,2011-07-15 12:58:00,2011-07-15 12:58:00,146,1,358.56,0,At Risk
17949,138,59,97581.59,536.16,60538,6330,2009-12-02 11:07:00,2011-12-08 18:46:00,0,138,97581.59,1,Potential Loyal
17950,8,133,1156.21,6.97,659,24,2010-01-04 17:39:00,2011-09-28 15:18:00,71,8,1156.21,0,At Risk
17951,5,24,1322.88,45.62,780,6,2010-10-31 15:15:00,2011-10-31 12:30:00,39,5,1322.88,0,At Risk
17952,4,85,788.46,8.05,477,0,2010-06-16 11:54:00,2010-11-26 13:54:00,377,4,788.46,0,At Risk
17953,1,20,159.17,7.96,98,0,2010-06-17 15:08:00,2010-06-17 15:08:00,539,1,159.17,0,At Risk
17954,26,483,3699.74,4.90,3180,52,2009-12-09 13:22:00,2011-12-04 14:15:00,4,26,3699.74,0,At Risk
17955,6,16,949.90,43.18,681,0,2010-02-12 16:27:00,2011-05-25 12:00:00,198,6,949.90,0,At Risk
17956,1,1,12.75,12.75,1,0,2011-04-04 13:47:00,2011-04-04 13:47:00,248,1,12.75,0,At Risk
17957,1,31,111.68,3.60,287,0,2011-10-04 14:58:00,2011-10-04 14:58:00,65,1,111.68,0,At Risk
17958,2,35,973.88,27.05,284,0,2009-12-11 15:37:00,2011-08-15 12:19:00,116,2,973.88,0,At Risk
17959,1,2,140.75,70.38,49,0,2010-04-26 14:12:00,2010-04-26 14:12:00,591,1,140.75,0,At Risk
17960,3,37,135.08,3.65,60,0,2010-03-08 12:22:00,2011-06-21 14:15:00,170,3,135.08,0,At Risk
17961,102,486,2850.29,4.51,1491,3,2009-12-01 14:48:00,2011-11-18 16:55:00,20,102,2850.29,0,At Risk
17962,5,146,652.56,3.53,633,2,2010-01-13 15:24:00,2011-07-20 14:16:00,141,5,652.56,0,At Risk
17963,4,98,643.16,5.90,341,0,2010-01-19 17:25:00,2010-08-25 15:58:00,470,4,643.16,0,At Risk
17964,2,84,463.21,4.73,294,0,2010-12-02 13:32:00,2011-11-08 10:44:00,31,2,463.21,0,At Risk
17965,33,590,6883.45,8.33,4383,26,2009-12-14 13:19:00,2011-11-02 09:31:00,37,33,6883.45,0,At Risk
17966,10,82,1963.92,17.38,3918,0,2010-01-18 13:24:00,2011-11-02 10:26:00,37,10,1963.92,0,At Risk
17967,2,59,223.42,3.66,111,0,2010-10-19 13:19:00,2010-12-03 11:19:00,371,2,223.42,0,At Risk
17968,4,106,590.44,4.61,352,0,2010-07-15 15:01:00,2010-12-01 12:23:00,373,4,590.44,0,At Risk
17969,27,113,2235.54,10.21,1014,31,2009-12-06 13:41:00,2011-06-26 13:00:00,165,27,2235.54,0,At Risk
17970,1,27,562.79,19.41,513,0,2011-05-12 20:03:00,2011-05-12 20:03:00,210,1,562.79,0,At Risk
17971,1,21,161.94,7.71,62,0,2010-06-09 14:04:00,2010-06-09 14:04:00,547,1,161.94,0,At Risk
17972,1,30,135.19,4.51,36,0,2011-04-12 12:16:00,2011-04-12 12:16:00,241,1,135.19,0,At Risk
17973,1,15,337.04,22.47,176,0,2011-10-19 10:34:00,2011-10-19 10:34:00,51,1,337.04,0,At Risk
17974,6,279,1739.09,4.82,1189,0,2010-10-28 20:03:00,2011-11-15 11:37:00,24,6,1739.09,0,At Risk
17975,26,243,6595.18,14.09,2179,17,2010-08-06 11:24:00,2011-11-24 13:27:00,14,26,6595.18,0,At Risk
17976,1,56,321.79,5.65,93,0,2010-12-02 13:49:00,2010-12-02 13:49:00,371,1,321.79,0,At Risk
17977,3,94,1453.55,13.71,1948,30,2010-11-04 14:26:00,2011-11-10 13:28:00,28,3,1453.55,0,At Risk
17978,4,62,1159.99,17.31,1297,0,2009-12-08 13:27:00,2010-12-09 14:05:00,364,4,1159.99,0,At Risk
17979,5,116,712.51,5.13,383,2,2011-03-25 11:34:00,2011-11-04 12:05:00,35,5,712.51,0,At Risk
17980,4,41,1012.72,16.60,771,0,2010-11-11 14:42:00,2011-06-27 12:01:00,165,4,1012.72,0,At Risk
17981,1,17,239.12,14.07,260,0,2010-10-25 10:40:00,2010-10-25 10:40:00,410,1,239.12,0,At Risk
17982,1,13,138.18,10.63,117,0,2010-01-28 09:38:00,2010-01-28 09:38:00,680,1,138.18,0,At Risk
17983,1,23,171.71,7.15,108,0,2010-11-09 13:23:00,2010-11-09 13:24:00,394,1,171.71,0,At Risk
17984,5,209,1152.19,4.76,939,0,2009-12-01 11:51:00,2011-07-17 15:59:00,144,5,1152.19,0,At Risk
17985,1,20,631.35,30.06,171,0,2011-11-17 14:24:00,2011-11-17 14:24:00,21,1,631.35,0,At Risk
17986,1,1,20.80,20.80,10,0,2011-10-14 14:22:00,2011-10-14 14:22:00,55,1,20.80,0,At Risk
17987,6,139,889.92,5.33,981,136,2010-06-07 11:23:00,2011-06-07 14:22:00,184,6,889.92,0,At Risk
17988,15,115,479.59,3.87,186,1,2009-12-07 13:35:00,2011-11-28 11:00:00,11,15,479.59,0,At Risk
17989,1,26,207.33,7.15,300,0,2010-11-25 13:49:00,2010-11-25 13:49:00,378,1,207.33,0,At Risk
17990,7,40,1522.57,26.25,777,12,2009-12-07 15:19:00,2011-04-17 11:44:00,236,7,1522.57,0,At Risk
17991,3,37,300.30,7.90,93,0,2010-04-27 12:46:00,2011-04-28 15:58:00,224,3,300.30,0,At Risk
17992,1,49,252.88,4.86,130,0,2010-11-15 13:04:00,2010-11-15 13:04:00,388,1,252.88,0,At Risk
17993,1,60,225.99,3.77,108,0,2010-04-01 14:23:00,2010-04-01 14:23:00,616,1,225.99,0,At Risk
17994,14,227,2219.58,7.16,2181,25,2010-03-29 10:37:00,2011-08-10 11:43:00,121,14,2219.58,0,At Risk
17995,3,28,495.48,17.09,263,0,2010-11-17 17:01:00,2011-03-03 12:30:00,281,3,495.48,0,At Risk
17996,3,63,482.33,7.20,587,0,2010-06-11 11:48:00,2010-11-25 11:00:00,379,3,482.33,0,At Risk
17997,12,134,1503.09,8.44,2273,220,2011-06-28 17:28:00,2011-09-26 16:13:00,73,12,1503.09,0,At Risk
17998,4,57,601.74,10.20,561,30,2009-12-01 13:07:00,2010-11-24 15:35:00,379,4,601.74,0,At Risk
17999,3,125,528.46,3.94,286,0,2010-11-26 13:16:00,2011-11-02 15:56:00,36,3,528.46,0,At Risk
18000,1,6,124.25,20.71,109,0,2010-05-24 17:34:00,2010-05-24 17:34:00,563,1,124.25,0,At Risk
18001,6,120,924.14,7.00,874,0,2009-12-02 15:38:00,2011-11-27 16:02:00,11,6,924.14,0,At Risk
18002,4,52,244.37,4.61,71,0,2009-12-08 11:07:00,2010-11-29 10:57:00,375,4,244.37,0,At Risk
18003,1,23,353.51,15.37,297,0,2010-11-28 15:09:00,2010-11-28 15:09:00,375,1,353.51,0,At Risk
18004,1,32,157.92,4.27,75,0,2010-12-12 13:47:00,2010-12-12 13:47:00,361,1,157.92,0,At Risk
18005,2,52,226.47,4.27,86,0,2011-10-23 14:40:00,2011-12-06 11:51:00,3,2,226.47,0,At Risk
18006,4,57,969.51,15.39,395,0,2009-12-17 12:27:00,2011-11-16 16:52:00,22,4,969.51,0,At Risk
18007,1,46,215.22,4.30,246,0,2010-11-12 11:08:00,2010-11-12 11:08:00,392,1,215.22,0,At Risk
18008,23,77,19759.08,203.70,7825,0,2010-01-06 12:35:00,2011-09-30 15:17:00,69,23,19759.08,0,At Risk
18009,14,146,2065.48,11.10,651,16,2010-02-25 11:49:00,2011-04-18 13:52:00,234,14,2065.48,0,At Risk
18010,1,14,174.80,12.49,60,0,2011-03-28 12:27:00,2011-03-28 12:27:00,256,1,174.80,0,At Risk
18011,2,63,410.79,6.52,125,0,2010-05-21 13:28:00,2010-12-01 17:35:00,372,2,410.79,0,At Risk
18012,1,13,115.30,8.87,63,0,2009-12-16 13:16:00,2009-12-16 13:16:00,722,1,115.30,0,At Risk
